order_id,user_id,order_date,item_id,item_price,qty,city,payment_type,order_status
o4328,u79,2023-06-22 14:15:00,i4,1988.93,5,Bangalore,cash,delivered
o4329,u67,2023-08-24 12:16:00,i113,794.11,3,Delhi,netbanking,delivered
o4330,u246,2023-06-12 06:30:00,i125,116.45,5,Delhi,card,delivered
o4331,u248,2023-01-05 16:06:00,i24,840.84,3,Pune,cash,delivered
o4332,u255,2023-01-06 01:47:00,i132,1920.67,2,Hyderabad,upi,delivered
o4333,u89,2023-05-02 19:19:00,i93,697.43,5,Delhi,netbanking,delivered
o4334,u290,2023-04-15 07:00:00,i163,132.63,3,Chennai,upi,delivered
o4335,u100,2023-07-05 09:07:00,i20,1771.63,1,Ahmedabad,upi,delivered
o4336,u307,2023-12-17 14:52:00,i36,428.36,3,Kolkata,cash,delivered
o4337,u51,2023-03-27 19:11:00,i133,334.61,2,Bangalore,cash,cancelled
o4338,u424,2023-03-01 11:16:00,i22,209.76,1,Delhi,card,delivered
o4339,u468,2023-06-04 22:48:00,i128,1131.61,5,Pune,upi,returned
o4340,u201,2023-07-19 10:54:00,i179,1481.68,2,Hyderabad,upi,delivered
o4341,u139,2023-08-29 15:31:00,i72,1723.41,5,Bangalore,upi,returned
o4342,u327,2023-01-29 23:37:00,i37,717.46,1,Hyderabad,netbanking,delivered
o4343,u336,2023-05-30 02:50:00,i95,1915.85,3,Kolkata,cash,delivered
o4344,u269,2023-03-07 05:44:00,i47,1872.22,2,Bangalore,netbanking,delivered
o4345,u80,2023-07-17 12:38:00,i44,983.23,3,Kolkata,upi,delivered
o4346,u94,2023-07-28 23:30:00,i31,1076.77,1,Mumbai,netbanking,delivered
o4347,u259,2023-06-12 18:41:00,i128,382.96,2,Mumbai,card,delivered
o4348,u315,2023-12-02 05:24:00,i33,1220.2,1,Mumbai,upi,returned
o4349,u311,2023-08-10 12:27:00,i88,1114.01,4,Delhi,cash,delivered
o4350,u420,2023-10-19 13:53:00,i123,1299.33,4,Chennai,upi,cancelled
o4351,u116,2023-09-18 07:41:00,i71,275.48,4,Hyderabad,upi,delivered
o4352,u365,2023-07-07 06:37:00,i153,1996.17,4,Delhi,upi,delivered
o4353,u275,2023-03-13 22:59:00,i141,10.85,4,Ahmedabad,cash,delivered
o4354,u286,2023-08-20 02:44:00,i107,37.33,2,Bangalore,netbanking,delivered
o4355,u58,2023-05-26 17:31:00,i92,1588.44,4,Chennai,card,delivered
o4356,u132,2023-11-25 04:15:00,i37,658.49,4,Bangalore,upi,delivered
o4357,u351,2023-09-04 00:10:00,i107,1399.04,3,Chennai,cash,delivered
o4358,u387,2023-05-12 15:56:00,i133,1211.12,3,Bangalore,card,delivered
o4359,u77,2023-02-28 04:37:00,i63,728.26,3,Delhi,cash,delivered
o4360,u13,2023-02-11 21:04:00,i3,14.57,2,Kolkata,cash,delivered
o4361,u190,2023-07-20 01:03:00,i169,565.4,4,Kolkata,card,delivered
o4362,u433,2023-05-17 04:20:00,i152,732.37,5,Pune,card,delivered
o4363,u113,2023-09-21 01:40:00,i55,775.87,5,Delhi,cash,delivered
o4364,u123,2023-03-21 06:44:00,i95,1587.85,1,Delhi,upi,cancelled
o4365,u185,2023-09-29 14:49:00,i155,928.76,2,Bangalore,card,delivered
o4366,u180,2023-10-17 01:52:00,i174,1570.78,3,Ahmedabad,card,delivered
o4367,u382,2023-06-10 02:34:00,i51,552.03,4,Kolkata,card,delivered
o4368,u372,2023-03-03 11:09:00,i114,312.89,5,Hyderabad,netbanking,delivered
o4369,u291,2023-10-20 16:34:00,i5,1661.68,5,Hyderabad,netbanking,delivered
o4370,u487,2023-01-09 04:02:00,i22,991.91,5,Bangalore,upi,delivered
o4371,u266,2023-10-18 16:51:00,i162,952.05,5,Mumbai,cash,delivered
o4372,u12,2023-01-03 03:52:00,i12,922.61,4,Kolkata,card,delivered
o4373,u43,2023-05-25 17:25:00,i39,1650.47,5,Mumbai,netbanking,delivered
o4374,u463,2023-03-19 02:58:00,i137,1547.03,4,Bangalore,netbanking,cancelled
o4375,u492,2023-09-15 22:47:00,i195,999.75,5,Mumbai,card,delivered
o4376,u52,2023-12-14 11:33:00,i186,295.44,4,Ahmedabad,card,delivered
o4377,u123,2023-12-31 09:53:00,i160,1809.36,2,Ahmedabad,netbanking,delivered
o4378,u257,2023-01-15 12:25:00,i47,999.46,2,Bangalore,card,delivered
o4379,u451,2023-09-22 09:29:00,i134,1808.93,4,Mumbai,cash,delivered
o4380,u217,2023-07-31 00:55:00,i166,1479.6,4,Hyderabad,netbanking,delivered
o4381,u312,2023-03-10 09:30:00,i50,1978.49,2,Bangalore,upi,delivered
o4382,u269,2023-10-29 02:32:00,i103,423.23,5,Hyderabad,netbanking,cancelled
o4383,u239,2023-06-15 16:54:00,i91,1295.9,5,Bangalore,upi,delivered
o4384,u443,2023-06-18 01:25:00,i65,692.57,5,Hyderabad,upi,delivered
o4385,u280,2023-04-27 11:36:00,i29,1959.37,4,Kolkata,netbanking,cancelled
o4386,u319,2023-07-01 04:28:00,i102,608.29,1,Kolkata,cash,delivered
o4387,u383,2023-01-27 17:37:00,i14,125.66,1,Pune,card,delivered
o4388,u220,2023-12-15 22:44:00,i32,1352.06,4,Bangalore,netbanking,delivered
o4389,u476,2023-06-14 23:11:00,i157,861.59,4,Ahmedabad,netbanking,returned
o4390,u85,2023-03-28 07:06:00,i136,1295.89,4,Pune,netbanking,delivered
o4391,u3,2023-06-10 02:43:00,i113,1874.15,1,Kolkata,upi,delivered
o4392,u339,2023-10-12 06:30:00,i152,153.13,2,Bangalore,netbanking,delivered
o4393,u240,2023-04-12 16:25:00,i145,253.86,1,Mumbai,upi,delivered
o4394,u81,2023-06-30 23:53:00,i143,186.5,5,Pune,cash,delivered
o4395,u189,2023-05-27 22:51:00,i69,131.93,4,Pune,netbanking,delivered
o4396,u117,2023-10-03 02:36:00,i36,1335.59,3,Delhi,cash,delivered
o4397,u473,2023-01-17 22:51:00,i167,1213.1,5,Pune,upi,delivered
o4398,u97,2023-04-19 11:05:00,i159,1220.57,2,Kolkata,card,delivered
o4399,u193,2023-04-07 00:24:00,i103,270.37,2,Delhi,netbanking,delivered
o4400,u445,2023-10-03 09:22:00,i20,1010.49,3,Hyderabad,card,delivered
o4401,u157,2023-07-08 01:33:00,i196,316.63,4,Hyderabad,upi,returned
o4402,u434,2023-06-05 05:44:00,i47,406.11,1,Chennai,cash,delivered
o4403,u225,2023-07-03 05:43:00,i81,1599.01,1,Hyderabad,cash,delivered
o4404,u46,2023-03-05 13:53:00,i74,1224.49,3,Mumbai,card,delivered
o4405,u197,2023-01-09 05:28:00,i138,518.12,3,Chennai,netbanking,delivered
o4406,u136,2023-02-19 05:20:00,i57,886.95,3,Hyderabad,upi,delivered
o4407,u319,2023-04-24 05:17:00,i167,417.04,3,Bangalore,upi,cancelled
o4408,u313,2023-12-28 15:50:00,i180,1187.7,4,Pune,upi,delivered
o4409,u368,2023-12-06 04:50:00,i171,1682.13,5,Pune,card,delivered
o4410,u86,2023-10-11 13:20:00,i147,88.75,4,Pune,upi,delivered
o4411,u333,2023-01-26 02:26:00,i26,1605.71,1,Chennai,netbanking,delivered
o4412,u386,2023-09-02 03:38:00,i143,1247.62,3,Hyderabad,card,delivered
o4413,u9,2023-04-20 05:05:00,i159,194.11,3,Hyderabad,card,delivered
o4414,u96,2023-05-13 15:52:00,i88,509.83,1,Kolkata,card,delivered
o4415,u14,2023-07-04 05:39:00,i40,1947.14,4,Kolkata,upi,delivered
o4416,u398,2023-07-08 00:20:00,i185,1621.57,5,Ahmedabad,cash,delivered
o4417,u262,2023-06-09 05:48:00,i162,1763.88,2,Bangalore,cash,delivered
o4418,u267,2023-06-27 10:17:00,i75,581.1,2,Chennai,upi,returned
o4419,u434,2023-10-06 20:53:00,i118,963.77,4,Kolkata,upi,delivered
o4420,u237,2023-07-26 13:41:00,i1,1441.55,4,Ahmedabad,upi,delivered
o4421,u14,2023-08-18 02:37:00,i16,1089.73,2,Pune,card,delivered
o4422,u7,2023-02-06 22:56:00,i110,462.85,2,Delhi,cash,delivered
o4423,u22,2023-04-27 14:06:00,i47,762.73,4,Delhi,upi,cancelled
o4424,u13,2023-09-27 09:07:00,i10,1397.15,4,Hyderabad,card,delivered
o4425,u88,2023-06-07 17:36:00,i178,387.69,4,Delhi,card,delivered
o4426,u286,2023-03-25 15:31:00,i118,802.35,4,Kolkata,netbanking,delivered
o4427,u62,2023-05-02 19:34:00,i45,831.93,1,Mumbai,cash,delivered
o4428,u202,2023-09-16 14:18:00,i7,1204.09,2,Bangalore,netbanking,delivered
o4429,u91,2023-06-11 20:04:00,i91,1666.94,5,Hyderabad,upi,delivered
o4430,u164,2023-01-11 04:58:00,i23,1062.02,2,Chennai,netbanking,delivered
o4431,u119,2023-06-18 17:33:00,i35,537.91,1,Delhi,card,delivered
o4432,u140,2023-12-12 01:16:00,i105,401.37,1,Chennai,upi,delivered
o4433,u466,2023-10-27 06:45:00,i34,1647.06,4,Bangalore,cash,delivered
o4434,u259,2023-12-31 18:36:00,i161,1121.18,3,Mumbai,cash,delivered
o4435,u425,2023-01-10 22:24:00,i147,443.54,1,Pune,netbanking,delivered
o4436,u1,2023-12-20 08:37:00,i97,259.9,1,Bangalore,netbanking,delivered
o4437,u385,2023-01-18 13:57:00,i190,142.6,5,Ahmedabad,card,delivered
o4438,u314,2023-05-30 20:34:00,i112,312.77,3,Delhi,netbanking,delivered
o4439,u95,2023-03-18 17:45:00,i171,1371.69,5,Delhi,cash,delivered
o4440,u465,2023-08-18 15:29:00,i8,270.86,2,Bangalore,cash,delivered
o4441,u23,2023-05-06 17:50:00,i102,693.75,2,Kolkata,netbanking,cancelled
o4442,u341,2023-07-15 17:53:00,i71,1872.93,2,Delhi,card,delivered
o4443,u108,2023-09-16 08:34:00,i76,1454.81,3,Delhi,card,delivered
o4444,u348,2023-10-30 06:07:00,i119,1039.66,2,Delhi,cash,delivered
o4445,u355,2023-04-16 14:33:00,i93,645.2,3,Delhi,upi,delivered
o4446,u118,2023-08-16 13:02:00,i44,230.87,2,Delhi,upi,delivered
o4447,u403,2023-03-30 17:13:00,i105,1996.34,1,Ahmedabad,card,cancelled
o4448,u189,2023-09-16 02:29:00,i80,384.55,3,Ahmedabad,cash,delivered
o4449,u3,2023-04-06 06:45:00,i33,1164.0,1,Delhi,cash,delivered
o4450,u31,2023-08-19 06:24:00,i91,1889.68,4,Hyderabad,netbanking,delivered
o4451,u106,2023-09-03 21:49:00,i28,1768.14,1,Bangalore,upi,delivered
o4452,u102,2023-06-14 12:28:00,i151,530.01,1,Mumbai,card,delivered
o4453,u34,2023-05-23 14:03:00,i32,1604.43,3,Pune,upi,cancelled
o4454,u94,2023-08-02 04:49:00,i88,1498.32,5,Pune,upi,delivered
o4455,u188,2023-06-09 15:27:00,i80,1703.84,5,Kolkata,upi,delivered
o4456,u361,2023-05-29 11:32:00,i104,1443.1,5,Ahmedabad,card,delivered
o4457,u490,2023-10-08 06:48:00,i153,869.71,3,Pune,upi,delivered
o4458,u348,2023-07-25 03:18:00,i112,1595.22,2,Mumbai,upi,delivered
o4459,u386,2023-03-24 10:35:00,i71,1141.71,5,Chennai,netbanking,cancelled
o4460,u141,2023-04-22 22:25:00,i137,556.49,4,Pune,upi,delivered
o4461,u414,2023-09-26 06:56:00,i163,1743.74,2,Bangalore,netbanking,delivered
o4462,u212,2023-09-14 20:16:00,i75,1703.67,3,Hyderabad,netbanking,delivered
o4463,u291,2023-10-21 15:38:00,i37,237.71,5,Kolkata,netbanking,delivered
o4464,u32,2023-07-26 23:13:00,i143,835.35,3,Mumbai,card,delivered
o4465,u335,2023-03-28 05:20:00,i26,1421.68,4,Ahmedabad,cash,delivered
o4466,u137,2023-12-04 15:24:00,i97,1674.03,1,Hyderabad,upi,delivered
o4467,u157,2023-09-17 02:01:00,i61,1366.67,2,Kolkata,netbanking,cancelled
o4468,u133,2023-09-28 17:03:00,i132,718.61,5,Kolkata,netbanking,delivered
o4469,u171,2023-11-28 00:22:00,i121,1781.16,1,Hyderabad,netbanking,delivered
o4470,u184,2023-05-21 17:47:00,i14,844.04,1,Ahmedabad,cash,delivered
o4471,u17,2023-04-01 00:42:00,i150,1400.75,4,Kolkata,cash,returned
o4472,u137,2023-09-06 16:42:00,i127,392.54,2,Kolkata,cash,cancelled
o4473,u412,2023-05-25 10:08:00,i61,801.08,4,Hyderabad,netbanking,delivered
o4474,u428,2023-07-14 18:49:00,i121,1239.83,2,Delhi,upi,delivered
o4475,u205,2023-11-12 11:03:00,i62,1835.6,4,Delhi,upi,cancelled
o4476,u9,2023-07-07 04:07:00,i76,612.03,4,Delhi,card,delivered
o4477,u299,2023-12-11 02:01:00,i25,784.76,1,Chennai,upi,delivered
o4478,u138,2023-04-02 09:04:00,i88,1975.18,5,Mumbai,cash,delivered
o4479,u473,2023-08-13 14:37:00,i58,1175.94,4,Mumbai,netbanking,delivered
o4480,u39,2023-03-12 23:18:00,i33,959.13,3,Hyderabad,netbanking,delivered
o4481,u238,2023-01-08 17:21:00,i93,288.48,5,Chennai,cash,cancelled
o4482,u438,2023-10-16 17:33:00,i110,1337.68,5,Ahmedabad,cash,delivered
o4483,u300,2023-07-29 10:55:00,i182,1513.98,1,Pune,upi,delivered
o4484,u282,2023-12-06 14:27:00,i6,1102.12,3,Chennai,upi,delivered
o4485,u229,2023-07-17 23:16:00,i102,1783.93,5,Chennai,cash,delivered
o4486,u322,2023-06-16 06:40:00,i195,270.7,2,Kolkata,cash,cancelled
o4487,u426,2023-12-27 17:17:00,i177,1546.06,5,Hyderabad,upi,returned
o4488,u356,2023-03-14 06:11:00,i92,794.61,1,Bangalore,card,delivered
o4489,u318,2023-12-05 21:31:00,i167,1286.01,4,Ahmedabad,cash,delivered
o4490,u306,2023-10-22 19:17:00,i43,1000.61,5,Kolkata,cash,delivered
o4491,u277,2023-01-21 09:24:00,i96,762.97,4,Kolkata,card,delivered
o4492,u403,2023-12-10 23:01:00,i82,1387.66,3,Pune,card,delivered
o4493,u269,2023-04-26 13:16:00,i24,434.88,1,Pune,card,cancelled
o4494,u232,2023-03-09 01:31:00,i196,1736.25,2,Hyderabad,card,delivered
o4495,u24,2023-03-07 03:18:00,i174,203.06,5,Delhi,upi,delivered
o4496,u490,2023-02-02 09:11:00,i126,1058.89,3,Chennai,cash,delivered
o4497,u265,2023-09-09 13:25:00,i52,627.16,3,Ahmedabad,netbanking,delivered
o4498,u385,2023-06-13 17:57:00,i144,641.75,2,Ahmedabad,upi,delivered
o4499,u145,2023-11-04 20:56:00,i47,1888.6,1,Ahmedabad,upi,delivered
o4500,u324,2023-07-05 14:14:00,i109,686.95,5,Ahmedabad,cash,delivered
o4501,u478,2023-12-26 14:11:00,i163,1129.62,1,Kolkata,upi,delivered
o4502,u77,2023-07-07 19:07:00,i198,1659.78,3,Ahmedabad,netbanking,delivered
o4503,u199,2023-10-08 22:19:00,i23,718.44,3,Mumbai,cash,delivered
o4504,u27,2023-01-31 16:42:00,i38,585.27,3,Mumbai,netbanking,delivered
o4505,u144,2023-12-27 17:00:00,i105,1578.62,5,Pune,cash,delivered
o4506,u42,2023-04-25 07:59:00,i16,1979.01,5,Bangalore,cash,delivered
o4507,u154,2023-01-01 07:08:00,i45,680.94,3,Chennai,upi,delivered
o4508,u404,2023-08-06 08:39:00,i21,147.5,4,Bangalore,card,delivered
o4509,u389,2023-09-25 21:38:00,i43,611.62,4,Chennai,cash,delivered
o4510,u87,2023-08-15 22:56:00,i74,1685.44,1,Bangalore,upi,cancelled
o4511,u237,2023-01-17 13:17:00,i174,1606.28,5,Hyderabad,netbanking,delivered
o4512,u270,2023-12-14 19:02:00,i66,1901.91,2,Delhi,netbanking,delivered
o4513,u285,2023-09-06 11:28:00,i77,1403.14,1,Delhi,netbanking,delivered
o4514,u211,2023-08-30 13:30:00,i4,1088.09,4,Kolkata,card,returned
o4515,u415,2023-07-04 17:31:00,i191,1894.62,5,Hyderabad,upi,returned
o4516,u241,2023-10-31 13:28:00,i200,955.95,2,Delhi,upi,returned
o4517,u88,2023-07-11 08:23:00,i99,629.45,1,Bangalore,cash,delivered
o4518,u46,2023-05-27 00:43:00,i170,435.45,4,Chennai,card,delivered
o4519,u499,2023-06-21 12:09:00,i70,496.96,2,Chennai,card,delivered
o4520,u478,2023-11-03 20:45:00,i142,713.07,1,Kolkata,upi,returned
o4521,u169,2023-04-03 19:55:00,i100,254.26,5,Chennai,card,delivered
o4522,u386,2023-05-20 04:56:00,i135,192.44,4,Chennai,netbanking,delivered
o4523,u371,2023-07-12 11:29:00,i17,298.41,4,Pune,upi,returned
o4524,u485,2023-08-29 15:39:00,i141,1514.89,5,Kolkata,cash,delivered
o4525,u97,2023-11-05 20:20:00,i126,1938.71,4,Delhi,cash,delivered
o4526,u470,2023-03-24 20:03:00,i71,1998.49,1,Pune,cash,delivered
o4527,u257,2023-06-26 04:13:00,i174,1358.35,4,Ahmedabad,upi,delivered
o4528,u307,2023-05-29 04:34:00,i60,1466.63,3,Pune,upi,delivered
o4529,u174,2023-01-21 17:23:00,i53,1497.36,2,Bangalore,cash,delivered
o4530,u322,2023-08-05 16:15:00,i159,243.82,2,Delhi,netbanking,delivered
o4531,u416,2023-03-20 14:48:00,i103,947.15,4,Chennai,upi,delivered
o4532,u293,2023-01-24 21:03:00,i143,1026.09,1,Delhi,netbanking,delivered
o4533,u23,2023-01-11 20:33:00,i163,585.6,1,Kolkata,card,delivered
o4534,u288,2023-10-23 18:42:00,i27,993.61,1,Kolkata,cash,delivered
o4535,u149,2023-12-19 04:24:00,i52,1045.0,3,Hyderabad,upi,delivered
o4536,u422,2023-10-08 11:41:00,i126,366.02,2,Chennai,netbanking,delivered
o4537,u246,2023-01-01 09:28:00,i137,1121.65,2,Chennai,upi,delivered
o4538,u281,2023-08-24 10:04:00,i172,1703.58,3,Bangalore,card,delivered
o4539,u233,2023-03-02 15:45:00,i154,1748.58,4,Delhi,netbanking,returned
o4540,u487,2023-02-04 11:57:00,i16,603.29,3,Delhi,card,delivered
o4541,u247,2023-11-29 22:51:00,i148,835.61,4,Pune,upi,delivered
o4542,u243,2023-03-31 08:03:00,i184,855.96,3,Chennai,netbanking,delivered
o4543,u403,2023-02-01 15:07:00,i88,788.37,2,Kolkata,upi,delivered
o4544,u97,2023-05-07 22:50:00,i28,203.73,2,Bangalore,upi,delivered
o4545,u147,2023-04-19 21:24:00,i168,794.35,3,Hyderabad,upi,delivered
o4546,u14,2023-10-16 16:58:00,i141,1713.76,4,Chennai,card,delivered
o4547,u411,2023-08-03 18:58:00,i81,1821.3,5,Bangalore,upi,delivered
o4548,u162,2023-10-30 21:53:00,i135,602.56,4,Hyderabad,card,delivered
o4549,u372,2023-03-31 09:35:00,i82,1589.58,4,Chennai,upi,delivered
o4550,u420,2023-04-19 11:01:00,i50,1837.8,3,Delhi,upi,cancelled
o4551,u430,2023-01-26 14:35:00,i127,1498.31,5,Ahmedabad,card,delivered
o4552,u169,2023-04-09 09:09:00,i197,938.47,4,Bangalore,card,delivered
o4553,u271,2023-07-05 07:01:00,i179,1223.42,4,Delhi,upi,delivered
o4554,u369,2023-10-10 20:13:00,i151,978.28,4,Kolkata,upi,delivered
o4555,u65,2023-02-20 10:28:00,i77,1300.62,5,Bangalore,cash,delivered
o4556,u249,2023-01-08 17:46:00,i95,688.1,2,Delhi,card,delivered
o4557,u386,2023-07-11 09:40:00,i17,705.98,3,Mumbai,cash,delivered
o4558,u317,2023-08-06 06:47:00,i186,438.31,2,Pune,cash,delivered
o4559,u38,2023-09-04 10:27:00,i113,431.22,3,Chennai,cash,delivered
o4560,u296,2023-03-19 08:57:00,i111,1113.62,2,Kolkata,upi,delivered
o4561,u14,2023-03-11 12:49:00,i18,113.91,4,Pune,cash,delivered
o4562,u183,2023-03-21 11:35:00,i140,1867.89,2,Delhi,cash,delivered
o4563,u253,2023-03-01 01:18:00,i152,1475.77,5,Pune,upi,delivered
o4564,u277,2023-11-19 20:30:00,i14,714.75,2,Kolkata,netbanking,delivered
o4565,u325,2023-04-08 04:49:00,i89,1079.41,5,Ahmedabad,netbanking,delivered
o4566,u437,2023-04-22 20:15:00,i59,12.37,3,Mumbai,cash,delivered
o4567,u34,2023-06-26 18:41:00,i20,327.03,1,Delhi,card,delivered
o4568,u318,2023-10-30 16:20:00,i76,1494.85,3,Hyderabad,card,delivered
o4569,u119,2023-03-26 21:43:00,i173,1036.77,1,Bangalore,card,delivered
o4570,u271,2023-10-02 22:59:00,i32,1595.72,3,Ahmedabad,netbanking,cancelled
o4571,u494,2023-11-25 14:17:00,i90,68.03,1,Bangalore,card,delivered
o4572,u377,2023-10-06 02:40:00,i26,660.3,1,Delhi,upi,delivered
o4573,u198,2023-08-21 02:55:00,i20,908.99,4,Delhi,netbanking,delivered
o4574,u54,2023-05-27 13:31:00,i1,397.83,3,Hyderabad,netbanking,delivered
o4575,u95,2023-10-23 00:15:00,i187,1037.08,5,Delhi,card,delivered
o4576,u242,2023-11-06 20:18:00,i197,1370.86,4,Bangalore,card,delivered
o4577,u328,2023-10-17 21:01:00,i171,622.37,3,Mumbai,upi,cancelled
o4578,u107,2023-11-24 19:19:00,i77,1623.4,4,Kolkata,upi,delivered
o4579,u190,2023-11-16 11:30:00,i5,1582.66,3,Mumbai,upi,delivered
o4580,u330,2023-05-27 01:55:00,i113,119.66,2,Hyderabad,card,delivered
o4581,u105,2023-04-03 11:08:00,i35,954.3,3,Mumbai,cash,delivered
o4582,u453,2023-03-06 05:18:00,i146,1031.94,4,Pune,upi,delivered
o4583,u57,2023-10-22 00:09:00,i52,1613.56,2,Mumbai,card,delivered
o4584,u309,2023-06-19 16:08:00,i46,1317.55,3,Mumbai,card,delivered
o4585,u498,2023-04-25 09:53:00,i178,1811.2,1,Chennai,cash,delivered
o4586,u434,2023-08-09 22:04:00,i181,111.83,1,Kolkata,card,delivered
o4587,u348,2023-08-30 03:40:00,i16,1058.05,5,Bangalore,upi,cancelled
o4588,u437,2023-09-18 09:56:00,i71,1568.81,1,Delhi,card,delivered
o4589,u411,2023-01-22 10:13:00,i170,687.22,1,Ahmedabad,card,cancelled
o4590,u294,2023-03-01 22:25:00,i164,334.88,5,Kolkata,cash,delivered
o4591,u302,2023-05-21 03:31:00,i172,1256.62,1,Hyderabad,card,returned
o4592,u8,2023-05-29 22:00:00,i179,1953.87,4,Hyderabad,cash,delivered
o4593,u96,2023-01-02 21:08:00,i179,1054.83,2,Kolkata,netbanking,delivered
o4594,u85,2023-09-25 09:16:00,i35,116.55,1,Hyderabad,upi,delivered
o4595,u428,2023-08-24 19:39:00,i5,1585.87,1,Chennai,cash,delivered
o4596,u97,2023-04-07 02:44:00,i198,35.56,5,Bangalore,netbanking,delivered
o4597,u401,2023-02-09 23:20:00,i61,474.46,3,Bangalore,netbanking,delivered
o4598,u475,2023-08-25 10:56:00,i132,1239.33,1,Chennai,cash,delivered
o4599,u24,2023-09-15 20:37:00,i122,1784.53,4,Hyderabad,cash,returned
o4600,u389,2024-01-01 05:43:00,i59,599.56,2,Hyderabad,card,cancelled
o4601,u272,2023-04-11 16:01:00,i115,1463.65,3,Kolkata,netbanking,delivered
o4602,u355,2023-03-16 06:33:00,i113,1003.44,4,Bangalore,cash,cancelled
o4603,u433,2023-09-10 12:27:00,i52,1000.07,4,Mumbai,netbanking,delivered
o4604,u469,2023-07-15 22:27:00,i163,1900.5,4,Pune,upi,delivered
o4605,u424,2023-01-11 11:35:00,i125,1581.78,4,Kolkata,netbanking,delivered
o4606,u272,2023-03-22 11:27:00,i80,1916.37,4,Chennai,upi,delivered
o4607,u121,2023-04-05 14:44:00,i6,796.15,1,Chennai,netbanking,delivered
o4608,u465,2023-01-14 04:08:00,i137,116.21,4,Hyderabad,upi,delivered
o4609,u216,2023-04-02 17:54:00,i143,1165.85,2,Delhi,netbanking,delivered
o4610,u463,2023-06-18 01:37:00,i85,1595.93,3,Kolkata,netbanking,delivered
o4611,u371,2023-02-01 12:22:00,i46,224.2,4,Ahmedabad,upi,delivered
o4612,u22,2023-09-20 17:48:00,i78,1774.82,3,Mumbai,card,delivered
o4613,u120,2023-11-01 17:16:00,i152,511.59,5,Hyderabad,netbanking,delivered
o4614,u279,2023-03-08 01:23:00,i99,1863.81,3,Delhi,netbanking,delivered
o4615,u124,2023-09-22 02:43:00,i200,1195.14,3,Kolkata,cash,delivered
o4616,u74,2023-12-17 09:43:00,i182,1688.52,4,Bangalore,upi,delivered
o4617,u5,2023-03-11 19:11:00,i138,111.84,2,Pune,card,delivered
o4618,u113,2023-04-29 00:10:00,i8,1511.2,4,Ahmedabad,netbanking,delivered
o4619,u137,2023-03-13 19:01:00,i66,1181.85,3,Ahmedabad,card,delivered
o4620,u161,2023-03-31 12:56:00,i48,1453.03,2,Ahmedabad,netbanking,delivered
o4621,u494,2023-07-09 16:32:00,i63,1282.09,3,Chennai,card,delivered
o4622,u65,2023-11-17 12:53:00,i12,1226.0,2,Pune,card,delivered
o4623,u486,2023-10-07 16:36:00,i94,1491.7,4,Hyderabad,cash,returned
o4624,u214,2023-07-01 22:44:00,i81,38.74,2,Chennai,netbanking,delivered
o4625,u180,2023-02-10 11:39:00,i49,1618.74,2,Hyderabad,upi,delivered
o4626,u406,2023-01-28 07:13:00,i12,1265.79,1,Pune,netbanking,delivered
o4627,u32,2023-08-23 11:57:00,i136,884.27,5,Delhi,upi,delivered
o4628,u465,2023-05-31 19:17:00,i114,1567.42,1,Chennai,netbanking,delivered
o4629,u75,2023-10-07 05:55:00,i16,255.54,3,Chennai,card,delivered
o4630,u491,2023-05-13 18:42:00,i36,172.1,3,Bangalore,netbanking,delivered
o4631,u439,2023-05-08 00:46:00,i47,1114.08,3,Chennai,cash,delivered
o4632,u226,2023-09-14 00:18:00,i125,353.46,2,Hyderabad,cash,delivered
o4633,u326,2023-09-22 07:29:00,i120,897.69,5,Chennai,upi,delivered
o4634,u377,2023-08-17 07:07:00,i124,1677.36,3,Kolkata,upi,delivered
o4635,u101,2023-10-03 14:37:00,i184,525.44,5,Delhi,card,delivered
o4636,u21,2023-07-18 05:21:00,i134,1122.02,1,Mumbai,card,delivered
o4637,u459,2023-07-01 15:48:00,i20,796.25,4,Hyderabad,card,delivered
o4638,u295,2023-06-29 21:06:00,i193,1487.59,4,Mumbai,card,delivered
o4639,u480,2023-02-28 18:56:00,i36,718.43,2,Ahmedabad,cash,delivered
o4640,u167,2023-04-11 17:28:00,i90,619.83,5,Pune,card,delivered
o4641,u379,2023-02-25 10:20:00,i149,908.4,3,Ahmedabad,card,cancelled
o4642,u268,2023-12-09 16:03:00,i180,1872.58,2,Ahmedabad,upi,cancelled
o4643,u303,2023-04-25 06:02:00,i24,1884.96,3,Kolkata,netbanking,delivered
o4644,u347,2023-05-24 01:53:00,i144,198.09,4,Pune,cash,delivered
o4645,u333,2023-12-05 20:07:00,i165,1763.49,3,Chennai,netbanking,cancelled
o4646,u259,2023-07-25 03:46:00,i164,1802.62,2,Pune,cash,delivered
o4647,u267,2023-03-17 18:37:00,i61,281.69,2,Ahmedabad,upi,delivered
o4648,u136,2023-04-06 06:05:00,i167,568.17,1,Delhi,netbanking,delivered
o4649,u104,2023-02-22 20:48:00,i132,1324.66,3,Ahmedabad,cash,delivered
o4650,u459,2023-01-31 18:32:00,i147,973.65,1,Kolkata,card,delivered
o4651,u61,2023-06-19 19:08:00,i43,1600.66,5,Mumbai,cash,delivered
o4652,u416,2023-02-20 05:59:00,i15,1950.25,4,Delhi,upi,delivered
o4653,u230,2023-02-24 04:38:00,i30,875.38,5,Chennai,card,delivered
o4654,u73,2023-10-27 10:15:00,i33,138.54,3,Mumbai,upi,delivered
